track_id,name,artist,spotify_preview_url,spotify_id,tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
TRODHDR128F92DCDF3,The Reasons Why,The Cure,https://p.scdn.co/mp3-preview/1c80e75272529db9d4ed1e61d128ee8d1ae9671d?cid=774b29d4f13844c495f206cafdad9c86,54hfkSqtxMnMxXCiiWY0H2,"new_wave, post_punk",Rock,2008,275280,0.63,0.873,0,-3.457,1,0.0382,0.111,0.000221,0.146,0.561,125.012,3
TRFWBMY128F934612C,"Run, Don't Walk",Hey Monday,https://p.scdn.co/mp3-preview/3fee11bb2a1af2931dbcdb5101cf5350e0d63124?cid=774b29d4f13844c495f206cafdad9c86,4sR1nu9EsgqurdnYEp7vdz,punk,,2008,222973,0.313,0.911,4,-3.041,1,0.0809,0.00309,0.0,0.245,0.425,165.02,4
TRXMPKS128F933F313,The Castle Hall,Ayreon,https://p.scdn.co/mp3-preview/b776e53ca9de67acf0f3d7387a5b49e243bff6c7?cid=774b29d4f13844c495f206cafdad9c86,0Q6KUuOK5aXzmcXXI7WvFC,"progressive_rock, progressive_metal, symphonic_metal",,2008,348466,0.541,0.568,0,-5.126,1,0.0484,0.0161,4.57e-05,0.475,0.305,139.998,4
TRDSTOD128F930179F,Ameno,Era,https://p.scdn.co/mp3-preview/a37de1016a3d6e25148e466b3c54767b5c08879f?cid=774b29d4f13844c495f206cafdad9c86,042nwZMTn1IMR8L8dQcHSq,"ambient, instrumental, chillout, new_age",,2010,236253,0.615,0.516,1,-10.796,0,0.0294,0.0906,0.000214,0.0902,0.11,102.758,4
TRUEGXP128F92F7E6D,Say You Will,Kanye West,https://p.scdn.co/mp3-preview/678748bdc65f94af4eba9888d3451f89ca12f90e?cid=774b29d4f13844c495f206cafdad9c86,1XBRL7wVos3nkRVi0d7NXx,"electronic, pop, dance, chillout, hip_hop, rnb, downtempo, 00s, chill",Rap,2008,377600,0.601,0.396,0,-10.168,0,0.03,0.562,0.158,0.108,0.352,172.558,4
TRFALUE12903CE37D6,No Place to Hide,Korn,https://p.scdn.co/mp3-preview/3c2957342183c75982a79b1aad788fe2c898b081?cid=774b29d4f13844c495f206cafdad9c86,0DdRHDOchurzTwiW5zt28f,"heavy_metal, 90s, nu_metal",,1996,211800,0.468,0.843,10,-7.114,0,0.0662,0.000705,0.239,0.565,0.675,108.831,4
TRAOCJT128F426905C,Up Against The Wall,Boys Like Girls,https://p.scdn.co/mp3-preview/e11d51319293f6dc075ee6d46fa2e91e957fb7df?cid=774b29d4f13844c495f206cafdad9c86,0Nc1O90CYAmAJOZVPbM63k,"rock, alternative, punk, emo, pop_rock",,2007,219493,0.416,0.957,4,-3.857,1,0.281,0.0111,0.0,0.0795,0.346,178.047,4
TRKURPD128F4273E2C,Drop A Gem On 'Em,Mobb Deep,https://p.scdn.co/mp3-preview/62098412fb2a01ef29229075fb8bf2da655d7a5a?cid=774b29d4f13844c495f206cafdad9c86,4gXFUhyu4fzOgmV28BiJ9s,"rap, hip_hop, piano",Rap,1996,257506,0.86,0.85,1,-2.975,1,0.18,0.00748,0.000893,0.264,0.65,95.002,4
TRFSRXO12903CCEA58,My Mom,Eminem,https://p.scdn.co/mp3-preview/410569b6845121c42bf1a7917deaf08223e86849?cid=774b29d4f13844c495f206cafdad9c86,0GI2qSk6msTSqIj0apGqLo,"rap, hip_hop",Rap,2009,319866,0.812,0.88,1,-1.521,1,0.259,0.295,0.0,0.106,0.778,90.098,4
TRIDLMR12903CE6892,Idle Songs,Frog Eyes,https://p.scdn.co/mp3-preview/f92b48a4a043844f22b9a9edafccfe60a27bef03?cid=774b29d4f13844c495f206cafdad9c86,4qX7lzKVEhOYvPYE03F72F,"alternative, experimental, indie_rock, avant_garde",Rock,2007,144826,0.14,0.89,10,-8.177,1,0.0604,0.00019,0.702,0.289,0.426,163.924,4
TRSCQFW128F9352BFB,Sundance kid,Kent,https://p.scdn.co/mp3-preview/1749554a564ebcc299d2ba092c8e3bb637784e32?cid=774b29d4f13844c495f206cafdad9c86,1NSkByLIsEN0gyMco5nGOU,"rock, male_vocalists, swedish",,2002,309626,0.523,0.71,2,-6.518,0,0.0256,0.042,0.00343,0.0871,0.288,93.966,4
TRQUBIF12903CDA5DC,Sentimental X's,Broken Social Scene,https://p.scdn.co/mp3-preview/23e2a07f905c97a40c5b8fad215b5c00fd1f8447?cid=774b29d4f13844c495f206cafdad9c86,0nHhS46iH5NqzntlLjOXcK,"indie, female_vocalists, ambient, indie_rock, indie_pop",Rock,2010,340426,0.617,0.546,6,-11.077,1,0.0381,0.0247,0.669,0.109,0.43,150.017,4
TRBUVNB128F14979A4,On My Way to Work,Bright Eyes,https://p.scdn.co/mp3-preview/ecf072ebe565ea5184f7fd8a49bcedbabbe6bdcd?cid=774b29d4f13844c495f206cafdad9c86,28PJ5izDVaLdhl5SsmfHG5,"indie, screamo",Rock,1999,250906,0.262,0.507,9,-9.692,1,0.0418,0.206,0.00425,0.634,0.126,73.971,4
TRBIPTW128F4284129,La La Means I Love You,Alton Ellis,https://p.scdn.co/mp3-preview/9320ce8ca182fda9a7bd7886f5272a5093d5acd1?cid=774b29d4f13844c495f206cafdad9c86,0O4oAFqXhZIEDifIiQqqKk,"reggae, ska",,2013,187106,0.862,0.502,10,-7.962,0,0.209,0.157,3.37e-05,0.066,0.674,88.747,4
TRWUWBT128F42708CB,Jesus is Just Alright,The Doobie Brothers,https://p.scdn.co/mp3-preview/c0684f0c4241d7b8a11254160e0636bc5671767f?cid=774b29d4f13844c495f206cafdad9c86,06BlXCvoKvpvnH8WJ39pSs,"classic_rock, 70s",Rock,2004,274533,0.455,0.747,4,-7.955,0,0.0455,0.279,0.0243,0.0992,0.733,135.535,4
TRILZMB128F1469CA1,Girlfriend,Avril Lavigne,https://p.scdn.co/mp3-preview/bf7d1b11bb867c8be04f222a970e80dd525e1b51?cid=774b29d4f13844c495f206cafdad9c86,07UEuly4C6XCuGLvavgYaG,"rock, pop, female_vocalists, punk, punk_rock, 00s, pop_rock",Pop,2007,215333,0.552,0.961,7,-2.011,1,0.105,0.000892,0.000431,0.331,0.655,164.007,4
TRCNBZT128F14910A5,Used For Glue,Rival Schools,https://p.scdn.co/mp3-preview/ed8687c6571cb1f9e99ec65b7d4b8818fd0fa44f?cid=774b29d4f13844c495f206cafdad9c86,0NXthKRFjsUI065iBdUQB1,"alternative, emo, post_hardcore",Rock,2009,199866,0.43,0.795,2,-4.889,1,0.0393,1.65e-05,0.0,0.146,0.212,104.651,4
TRDDTTI128F4291504,Wounds,Masterplan,https://p.scdn.co/mp3-preview/c47af15543ccfd0cacc439671d69bcb5d3f7c0de?cid=774b29d4f13844c495f206cafdad9c86,0mZs62dliVDWjiggdDHUBv,"heavy_metal, power_metal",,2005,241453,0.406,0.965,0,-5.035,0,0.0677,4.43e-06,0.00236,0.163,0.281,144.96,4
TRYOIRJ128F1489830,Chips Ahoy!,The Hold Steady,https://p.scdn.co/mp3-preview/755036f99c519e876069859a860b17bfde2b027a?cid=774b29d4f13844c495f206cafdad9c86,0w6VXXdYk8UkGxwFljoBNi,"rock, indie, indie_rock, post_punk, guitar",Rock,2006,189480,0.283,0.957,2,-4.481,1,0.304,0.00423,0.0014,0.0978,0.477,157.76,4
TRASRCF12903CBFD67,Erection,The Faint,https://p.scdn.co/mp3-preview/a264c48a07a8f754cd4bbfc8f0908a604824ec93?cid=774b29d4f13844c495f206cafdad9c86,2htduj7WjeZpW4HNq0OvXw,"electronic, punk, dance, industrial, new_wave, techno, electro, synthpop",,2004,165333,0.712,0.489,2,-10.433,1,0.201,0.0608,4.72e-05,0.455,0.345,123.064,4
TRUDVFM128F42AADC9,Ne Me Quitte Pas,Nina Simone,https://p.scdn.co/mp3-preview/a090780019816d6efd01f579ec23ecccc45870d5?cid=774b29d4f13844c495f206cafdad9c86,01dI5JwOIrBStP8uNUhI0B,"female_vocalists, jazz, blues, 60s, french, cover",,2012,217106,0.337,0.255,4,-10.817,0,0.0594,0.939,6.17e-06,0.155,0.267,176.769,4
TRUHAFQ128F92DC764,Hijack,Thunderball,https://p.scdn.co/mp3-preview/987335bfa8b076694e0bf14f06fe1dab5e0ea191?cid=774b29d4f13844c495f206cafdad9c86,3bYb2e6lDibXlj6fJZgODa,"electronic, funk, downtempo, lounge, drum_and_bass",,2000,338213,0.629,0.719,8,-11.154,1,0.0582,0.0244,0.894,0.112,0.735,155.772,4
TRDXULY128F42918BD,Corazón partío,Alejandro Sanz,https://p.scdn.co/mp3-preview/cee7191f8b94d18b77bf6a6382d34f5418844095?cid=774b29d4f13844c495f206cafdad9c86,09f7H8y5SE5Qe6RIR7YrDd,"pop, male_vocalists, love",Latin,2009,343413,0.648,0.846,0,-6.731,1,0.0424,0.199,4.23e-06,0.0803,0.815,160.075,4
TRNAKXB128F93501B8,This Is Not a Test,She & Him,https://p.scdn.co/mp3-preview/2c07983e9febfe209fc0c2618e08e40790a2fb65?cid=774b29d4f13844c495f206cafdad9c86,0cgo2kSLI8hQipgBowXDza,"indie, pop, female_vocalists, folk, acoustic, american, indie_pop, beautiful, 00s",,2008,210666,0.547,0.699,2,-4.816,1,0.0322,0.31,2.74e-06,0.064,0.597,122.747,4
TRDWVYH128F14AE34A,Bloodsucker Pt. II,As Cities Burn,https://p.scdn.co/mp3-preview/5236923d84194e658e288611a7918ac349b2fe0d?cid=774b29d4f13844c495f206cafdad9c86,66KJAnnN7QaWfCSd1jus7i,"hardcore, post_hardcore, screamo",Rock,2005,203226,0.218,0.942,7,-4.854,0,0.107,5.67e-05,0.0077,0.677,0.368,155.853,4
TRESBJX128F4262534,Fly Away From Here,Aerosmith,https://p.scdn.co/mp3-preview/c4d9b84c4ebfc52925f99cb3c0abea7c73152ceb?cid=774b29d4f13844c495f206cafdad9c86,08GS2qEwognWZTcsgDYpSI,"rock, classic_rock, hard_rock, 80s, love, blues_rock",Rock,2001,301773,0.387,0.676,4,-5.378,1,0.0356,0.135,0.0,0.116,0.181,142.175,4
TRWMUGV128E0787DB7,Foreigner,Pallbearer,https://p.scdn.co/mp3-preview/06c7a2598ed7ff334e60d286dc13d1e7bdc07a03?cid=774b29d4f13844c495f206cafdad9c86,50hpcNkwVXJVlbmhVE24Uj,doom_metal,,2012,741000,0.256,0.497,9,-11.486,0,0.0634,0.0459,0.172,0.16,0.282,113.769,4
TRFNFBF12903CB0E0B,Born Under a Bad Sign,Jimi Hendrix,https://p.scdn.co/mp3-preview/589b7cff3779a8fa98e14b7b19a13c514002f471?cid=774b29d4f13844c495f206cafdad9c86,09bP9tJtUYGq1R00Fxx0zX,"classic_rock, instrumental, blues, psychedelic, 60s, psychedelic_rock, guitar, blues_rock",Blues,1994,457600,0.574,0.47,8,-12.819,1,0.0381,0.26,0.0405,0.0975,0.787,76.6,4
TRPAYRK128E0792986,Bad Obsession,Guns N' Roses,https://p.scdn.co/mp3-preview/38067b7ce12ea715c858bf98dd86bbd9c062d82c?cid=774b29d4f13844c495f206cafdad9c86,16ran5yZDoDZIzvVqgSXyW,"rock, classic_rock, hard_rock, heavy_metal, 90s",Rock,1991,328240,0.555,0.979,11,-6.714,1,0.0477,0.113,0.042,0.0935,0.63,124.197,4
TRRMMQI128F9326A60,Look a Ghost,Unwound,https://p.scdn.co/mp3-preview/fad42af217ec93b9340004964b6a15209f1a8210?cid=774b29d4f13844c495f206cafdad9c86,0HfeqkvdsMW65RhNbKhYYR,"alternative_rock, post_hardcore",Rock,2012,201615,0.299,0.676,7,-11.455,1,0.0499,0.0392,0.562,0.191,0.498,140.362,4
TRJPARF128F428EE13,Fitter Happier,Radiohead,https://p.scdn.co/mp3-preview/750e3f7cde8f913545248c26cb93f44210b09186?cid=774b29d4f13844c495f206cafdad9c86,53aFGAl0Vebwp2bo8wtdWR,"rock, electronic, alternative, indie, alternative_rock, experimental, british, 90s, britpop",Reggae,1997,117333,0.432,0.391,9,-14.99,1,0.242,0.813,0.00363,0.155,0.744,123.538,4
TRLPGXF128F14A2E24,Heat Dies Down,Kaiser Chiefs,https://p.scdn.co/mp3-preview/715a3a052757b0a3be772c3a9a3241b70fc9f81c?cid=774b29d4f13844c495f206cafdad9c86,0sg5UCvUPVsRDAUibPJ4no,"rock, alternative, indie, alternative_rock, indie_rock, british, britpop",,2007,235533,0.313,0.935,10,-2.023,0,0.0682,0.0121,0.0,0.115,0.518,161.264,4
TRHGUOF128F9337416,Ekko,Plastikman,https://p.scdn.co/mp3-preview/38b1bd6b196f2de31af2cfdcf6032efdb7d5641d?cid=774b29d4f13844c495f206cafdad9c86,2WhbleUV2jv5tXNleYRiGa,"ambient, trance, techno, drum_and_bass",Electronic,1998,235773,0.434,0.151,1,-35.818,0,0.0566,0.773,0.969,0.125,0.0984,187.633,3
TRJAWUY128E078DFB5,Aja,Steely Dan,https://p.scdn.co/mp3-preview/0de3b79cf8d82ba22649b9f07ef3349d2296bc1f?cid=774b29d4f13844c495f206cafdad9c86,0w0Zs8pu4wx9iErRMEG96L,"rock, jazz, classic_rock, progressive_rock, 70s",Rock,1977,480466,0.533,0.5,7,-13.309,1,0.0318,0.0305,0.012,0.0497,0.319,117.046,4
TRDFHQU128F148AE45,The Places You Have Come To Fear The Most,Dashboard Confessional,https://p.scdn.co/mp3-preview/87c91c4235cb0f90d0e02290376acc281e3f4bf1?cid=774b29d4f13844c495f206cafdad9c86,1HZbwcxoL45sYHu5In8Bdm,"alternative, indie, singer_songwriter, acoustic, emo, mellow",Rock,2001,174493,0.562,0.476,6,-10.846,1,0.0339,0.76,0.0,0.0597,0.71,90.968,4
TRKYTUX128F14B102C,We've Got A Big Mess On Our Hands,The Academy Is...,https://p.scdn.co/mp3-preview/cdc6cf7277e41955fd226d170293fd49228a2d4c?cid=774b29d4f13844c495f206cafdad9c86,37eLwUGHyjHPzKzczNH2ew,"rock, alternative, indie, punk, indie_rock, emo",,2007,206146,0.506,0.894,4,-3.077,1,0.0399,0.0145,0.0,0.0858,0.381,100.743,4
TRVBRQF12903CCDF46,The Recluse,Cursive,https://p.scdn.co/mp3-preview/6f46343bf98f7fd5a60af6bb51597e3fb4240fcb?cid=774b29d4f13844c495f206cafdad9c86,0xWNAJb1EXHfhrbeTfvC6Y,"indie, indie_rock, emo",,2014,182933,0.632,0.598,10,-8.721,1,0.0401,0.227,0.0,0.152,0.464,95.915,4
TRFDBCY12903CF274D,Fear Is Our Tradition,Ignite,https://p.scdn.co/mp3-preview/748c9d51302a21bd2036c03d652051e892ea6221?cid=774b29d4f13844c495f206cafdad9c86,0wXRYRoSeyJDzvyImqw9gy,hardcore,,2006,186186,0.465,0.979,4,-5.178,0,0.079,0.00129,1.54e-05,0.573,0.326,98.043,4
TRFZDCZ128F9300AC1,Hold Fast Hope,Thrice,https://p.scdn.co/mp3-preview/c60083d6f43ac8cd43b101995284e4df27e37e49?cid=774b29d4f13844c495f206cafdad9c86,1VEZXi9tWwdJx6STNTouKR,"hardcore, metalcore, emo, post_hardcore, screamo",,2005,240253,0.258,0.982,5,-3.159,1,0.346,0.00323,9.24e-05,0.497,0.0586,130.192,3
TROLDMK128F1464CD2,Twilight Zone,Golden Earring,https://p.scdn.co/mp3-preview/921b6c70c0b801cd88348dab0a66553bad66b7da?cid=774b29d4f13844c495f206cafdad9c86,07dTGRVmioYzemF9Qb3XHF,"rock, classic_rock, 80s",,2008,478106,0.656,0.756,11,-6.516,0,0.0399,0.00785,3.49e-05,0.0927,0.542,118.56,4
TRXNCJS128F429D1A7,Sandman,Hurts,https://p.scdn.co/mp3-preview/78c5af8911089c56630569bd3bedfb2c29178b6e?cid=774b29d4f13844c495f206cafdad9c86,1SRuiz6b1BrlMV0tirKXDg,"british, trip_hop, synthpop",,2013,234946,0.476,0.745,1,-5.171,1,0.0369,0.00233,0.000182,0.341,0.512,159.879,4
TRXGMTA128F42605D5,I Get Lifted,George McCrae,https://p.scdn.co/mp3-preview/93a00873e61ad5c5e6d3ba54b675debcdf5ba894?cid=774b29d4f13844c495f206cafdad9c86,0jWowmnApqocdJV53vQoZF,"soul, funk",,2014,163015,0.763,0.537,5,-11.842,1,0.0331,0.59,0.0372,0.121,0.944,100.054,4
TRIUKWV128F4251471,Mushroom,Can,https://p.scdn.co/mp3-preview/0d0c8aead0e1a617333e975fdbac534f36332036?cid=774b29d4f13844c495f206cafdad9c86,02zmNqJlwJgkS57BkrOzl1,"experimental, progressive_rock, psychedelic, german, 70s, psychedelic_rock, avant_garde",Reggae,1971,243573,0.626,0.526,4,-11.183,0,0.0314,0.00871,0.603,0.403,0.251,118.944,4
TROQRCJ128F4289F88,Cannonball,The Breeders,https://p.scdn.co/mp3-preview/57a26a2a37061ebaa240c0f3ccb66fb137c3d867?cid=774b29d4f13844c495f206cafdad9c86,11nv53N7ZnNTCgyl8yxvYd,"rock, alternative, indie, female_vocalists, alternative_rock, indie_rock, 90s, american, grunge",Rock,1993,213693,0.506,0.761,3,-9.765,1,0.0404,0.00938,0.782,0.298,0.745,112.511,4
TRJCRNT128F4226CBD,Sigur 2 (Untitled),Sigur Rós,https://p.scdn.co/mp3-preview/e60202339c4bdcb6c577d61df68dc0cb56777ece?cid=774b29d4f13844c495f206cafdad9c86,22moUFodEdVh9MDEdbs2Mx,post_rock,,2003,278040,0.0668,0.168,8,-16.879,1,0.0327,0.894,0.886,0.0998,0.0305,70.699,4
TRHJRIL128F931BADD,Daylight and the Sun,Antony and the Johnsons,https://p.scdn.co/mp3-preview/c9a977e484d510b24f9dfb57dc86bb61f3d07a14?cid=774b29d4f13844c495f206cafdad9c86,0tH4mS9soIoYVFVg1PKjXY,"alternative, experimental",Rock,2009,380493,0.286,0.203,11,-13.96,0,0.0324,0.958,0.149,0.0894,0.0728,128.12,4
TRBVJIP12903CF300A,Black Again,Stone Temple Pilots,https://p.scdn.co/mp3-preview/63f3a3e824b6924d9c0cd6ef23a28fea29cb2ab0?cid=774b29d4f13844c495f206cafdad9c86,6t9ldvNuuyjfYWjqlvAqaQ,"alternative_rock, grunge",,2001,206560,0.418,0.873,4,-6.655,0,0.0403,0.000252,0.012,0.143,0.486,118.58,3
TRCSMEX128F145BE14,You're Sixteen,Johnny Burnette,https://p.scdn.co/mp3-preview/3d192ecab65a5a58593eda90ce9d7ca834fd9c41?cid=774b29d4f13844c495f206cafdad9c86,0014z8HIfWsdZWCTUHoUMl,"60s, oldies",,2011,119666,0.409,0.342,2,-12.018,1,0.0341,0.775,0.0,0.0723,0.726,75.89,4
TRKNHGE128F931AB25,Silence Calls the Storm,Quo Vadis,https://p.scdn.co/mp3-preview/f20956bf30c4f183d80fcec7fa6b338f1cf6750d?cid=774b29d4f13844c495f206cafdad9c86,5ZDOidQYwSMC1H6mctTcbE,melodic_death_metal,,2004,302960,0.558,0.913,2,-6.02,0,0.0721,8.44e-05,0.294,0.221,0.343,110.054,4
TRSGVGQ128E0796068,John Wayne,Lady Gaga,https://p.scdn.co/mp3-preview/4688878e4c11e29b1060ee81c8b7cdb2880e0617?cid=774b29d4f13844c495f206cafdad9c86,1vwTGFOq34pA2d0VUikL3W,"rock, pop, metal, singer_songwriter, heavy_metal, thrash_metal, american, country, synthpop, noise, pop_rock",,2016,174306,0.61,0.667,11,-5.825,0,0.0314,0.00131,0.00018,0.34,0.51,96.954,4
TRGCCEI128F92EC424,Hard Wired,Tracy Chapman,https://p.scdn.co/mp3-preview/666e1397a4f736d1aa34ed70f44fe10ce4f19726?cid=774b29d4f13844c495f206cafdad9c86,1NAskSASzOyHjy3vHcXsJE,"rock, female_vocalists, folk, singer_songwriter, acoustic, guitar",,2002,215066,0.514,0.0777,9,-12.425,0,0.0486,0.901,0.0,0.0935,0.215,74.422,4
TRYTRDG128F92E98CB,Motorway,Little Boots,https://p.scdn.co/mp3-preview/226977d1ba4165b419538aaacb9ec2193cbbbdec?cid=774b29d4f13844c495f206cafdad9c86,0YFEsmNxi6ZTkMJtgX9u2V,"electro, synthpop",,2013,298613,0.649,0.863,0,-8.265,0,0.0577,0.355,0.556,0.115,0.149,125.979,4
TRIRIYU128C71968EA,The Unforgettable Fire,U2,https://p.scdn.co/mp3-preview/f341227a5cd73d1b6110e5e7064718a1a49ab20a?cid=774b29d4f13844c495f206cafdad9c86,1cMsZtpEhvgSbsQixjT9yn,"rock, pop, alternative_rock, classic_rock, 80s",Rock,1998,295133,0.432,0.743,10,-8.028,1,0.0322,0.00146,0.0506,0.0717,0.171,136.199,4
TRCSVKG128F42365CC,Not Leavin' Yet,Nickelback,https://p.scdn.co/mp3-preview/28e287f69089f5bdd862f4ded24a9099825ea9d5?cid=774b29d4f13844c495f206cafdad9c86,3ew6FRQf7VBfcQlS6Kj2yk,"rock, hard_rock, grunge",Rock,1999,224746,0.499,0.897,6,-5.805,1,0.0575,0.000126,0.000453,0.103,0.707,107.705,4
TRXWUGS12903CB0B3F,These Are My People,Rodney Atkins,https://p.scdn.co/mp3-preview/4f139cc0a003996b1ee499a1e30139897f6779db?cid=774b29d4f13844c495f206cafdad9c86,1NiCdIWlRIWZ15eYUrIzfq,country,,2015,213653,0.558,0.896,0,-3.687,1,0.0545,0.0316,0.0,0.528,0.63,90.064,4
TRAKEVX128F4246BF3,Mikawa Miya,Novika,https://p.scdn.co/mp3-preview/ea349ceda09c3b81636c9adf5a585ab004e39215?cid=774b29d4f13844c495f206cafdad9c86,2ZAm0LUxxoeYukrBfG0uI0,"electronic, chillout, trip_hop, polish",Electronic,2006,268853,0.624,0.601,0,-9.767,1,0.05,0.178,0.00324,0.201,0.52,90.002,4
TRFAVRL12903CE4908,Not Listening,Papa Roach,https://p.scdn.co/mp3-preview/58a19e8145661aab853cac8b51750d8433b78533?cid=774b29d4f13844c495f206cafdad9c86,05CXWJVR1c5sXxO2MqJaOe,"rock, metal, alternative_rock, hard_rock, nu_metal",,2004,189826,0.389,0.961,3,-3.308,0,0.103,0.0166,0.0,0.197,0.446,164.054,4
TRCKMFK128F9300365,Und was ist jetzt,Curse,https://p.scdn.co/mp3-preview/41868d42c3e679aded971147a4b0e102dcaf4a63?cid=774b29d4f13844c495f206cafdad9c86,0qma5RmJUdqdXhO23lLKwi,"rap, german, hip_hop",Rap,2006,74680,0.445,0.594,0,-9.13,0,0.0724,0.256,0.0,0.254,0.838,87.588,4
TRAYAKT12903D0DBEF,Off the Beaten Track,Quantic,https://p.scdn.co/mp3-preview/c1361271ecda5a6f4822cb692a0549ca90447cb0?cid=774b29d4f13844c495f206cafdad9c86,1MVE2ddPLD5zO3ArP4z0Dj,"electronic, jazz, lounge",,2002,218346,0.714,0.972,10,-7.632,0,0.0742,0.00558,0.872,0.387,0.453,119.962,4
TRVSHNN128E078F4C3,Insomnia And The Hole In The Universe,Live,https://p.scdn.co/mp3-preview/dd4c2f0413b1e7fe89092f3d496bfa52905f2f3a?cid=774b29d4f13844c495f206cafdad9c86,1onaT1l0kF3s7GBl8aW3E4,"rock, alternative, grunge",Rock,1997,241973,0.439,0.712,11,-7.894,1,0.0311,0.000113,0.0744,0.102,0.308,93.541,4
TRYLDDB128F1474B86,Miss Murder,AFI,https://p.scdn.co/mp3-preview/9b4d4a5666be44697da32fed0184acc6be7575ba?cid=774b29d4f13844c495f206cafdad9c86,0Ti2dlF2xLjXblvdU5fCxM,"rock, alternative, alternative_rock, punk, hardcore, punk_rock, emo",Rock,2006,206586,0.308,0.873,8,-4.542,1,0.0533,0.00022,0.000729,0.0974,0.686,143.519,4
TROKJZW12903CE4DA8,Wow,Kylie Minogue,https://p.scdn.co/mp3-preview/acc598cf8455e9f6eacbf5a07094d4aa15a91591?cid=774b29d4f13844c495f206cafdad9c86,03iHEpOK1f9Qt5OHxUFGqL,"electronic, pop, female_vocalists, dance, 00s",,2007,190973,0.654,0.884,9,-5.466,1,0.202,0.151,0.000268,0.379,0.851,124.072,4
TRQQOGQ128F92D49F5,Cross Oceans,First Aid Kit,https://p.scdn.co/mp3-preview/4ada96c0bca2c498696c8ce2332aef67ce7ac245?cid=774b29d4f13844c495f206cafdad9c86,00n73BGtpGawDVmmx0QmDm,"indie, indie_pop, swedish",,2008,167040,0.585,0.465,6,-5.178,0,0.0301,0.119,2.54e-05,0.0856,0.471,99.989,4
TRABLGZ12903CC90C7,Look Around,Red Hot Chili Peppers,https://p.scdn.co/mp3-preview/3aa98157a750963af202e6636f882245102ae13b?cid=774b29d4f13844c495f206cafdad9c86,3tFkZ2AOVZDFVYKJ4eCgTN,"rock, alternative_rock, funk",,2014,208000,0.56,0.953,7,-2.372,0,0.0851,0.005,1.6e-05,0.226,0.519,111.911,4
TRAMNWJ128F4274372,Fall In Love With Me,Iggy Pop,https://p.scdn.co/mp3-preview/95ca89c918221d6dd2521978c4c9486ca76a80cb?cid=774b29d4f13844c495f206cafdad9c86,02OLYrdKA9prqrHpmJOeNJ,"rock, experimental, punk, punk_rock, american, post_punk, 70s, male_vocalists, love",RnB,2011,446293,0.251,0.945,1,-4.183,1,0.179,0.00116,0.444,0.266,0.348,130.293,4
TRITNNT128F931E5F7,Homage,...And You Will Know Us by the Trail of Dead,https://p.scdn.co/mp3-preview/f6e67d9fda8e071324329d9f261890e258021a53?cid=774b29d4f13844c495f206cafdad9c86,0eWRdpuLRwjAhS6bkUbLym,"rock, alternative_rock, indie_rock, progressive_rock, post_punk, post_hardcore",,2001,211666,0.3,0.966,6,-4.635,0,0.0829,0.0027,0.015,0.339,0.169,103.74,4
TRGNMBG128E078AA00,Child Is Father of the Man,Brian Wilson,https://p.scdn.co/mp3-preview/140ce8d05523046fabc8b47dd798f07d9f4cc584?cid=774b29d4f13844c495f206cafdad9c86,21B4KxOEoYChsl4sMkD5dr,"rock, pop, classic_rock, psychedelic, piano, 60s, pop_rock",Rock,2004,137906,0.289,0.446,11,-11.408,1,0.031,0.286,0.064,0.675,0.189,145.6,4
TRWDWVV128F42252F9,Lulled By Numbers,IAMX,https://p.scdn.co/mp3-preview/b0810ddf87d701a2d7f678fa40a3bd6f43b35a1d?cid=774b29d4f13844c495f206cafdad9c86,1wVvszcZxQGxe1N7CrMu2v,"electronic, alternative, ambient, psychedelic, trip_hop, synthpop",Electronic,2006,239960,0.413,0.532,9,-8.452,0,0.0384,0.539,1.1e-06,0.0763,0.158,90.158,4
TRLOPOT128F14A213D,Santo,Pixies,https://p.scdn.co/mp3-preview/6d939ce93607d5622579a6ca6ef07039caedf661?cid=774b29d4f13844c495f206cafdad9c86,3HhGdXszqUIawuMqWNBQRc,"rock, grunge, cover",,2001,136640,0.521,0.587,7,-10.711,1,0.105,0.15,0.0204,0.0787,0.544,205.285,4
TRGKMHB128F92FFE72,Alaska Street,Red Snapper,https://p.scdn.co/mp3-preview/1c8fc6d0a49396298be5894bfc2e190cd03ac39e?cid=774b29d4f13844c495f206cafdad9c86,6lYCHO9sTHc3kcZ4fM5A5Z,"electronic, ambient, trip_hop, downtempo, idm, lounge, avant_garde",Electronic,2000,300266,0.649,0.9,6,-7.342,0,0.0844,0.297,0.253,0.362,0.111,120.046,4
TRGAPIW128F42A8FFB,Visslaren,Kent,https://p.scdn.co/mp3-preview/846e1039a4583f9a3e44321eaec83d563b707524?cid=774b29d4f13844c495f206cafdad9c86,2diS6yXmbmbG5ThvQOXeJE,"rock, pop, swedish",Rock,1999,467173,0.449,0.652,2,-8.162,0,0.039,0.0021,0.0159,0.11,0.313,145.991,4
TRAWIMJ12903D110FA,The Grosser,Fettes Brot,https://p.scdn.co/mp3-preview/0d8ad7d4c2a020fdd385d221907593fc4e28aac5?cid=774b29d4f13844c495f206cafdad9c86,2KO3twZakne1zUx05hD79M,"german, hip_hop, cover",Rap,2001,242880,0.614,0.575,0,-6.115,1,0.285,0.0271,2.93e-05,0.192,0.84,81.603,4
